seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr6	41513089	41513164	76	*	X26474	116113	41514164	41570122	55959	+	999	upstream	999	FOXP4
chr6	41704013	41704071	59	*	X26496	7942	41651716	41703997	52282	-	15	upstream	15	TFEB
chr6	41704162	41704296	135	*	X26497	7942	41651716	41703997	52282	-	164	upstream	164	TFEB
chr6	41716162	41716296	135	*	X26499	5225	41704449	41715139	10691	-	1022	upstream	1022	PGC
chr6	41747045	41747062	18	*	X26503	29964	41748500	41757634	9135	+	1437	upstream	1437	PRICKLE4
chr6	41863929	41864033	105	*	X26507	25862	41765383	41863099	97717	-	829	upstream	829	USP49
chr6	41890596	41890700	105	*	X26508	9477	41873092	41888877	15786	-	1718	upstream	1718	MED20
chr6	42121987	42122069	83	*	X26527	2978	42123144	42147794	24651	+	1074	upstream	1074	GUCA1A
chr6	42947528	42947662	135	*	X26540	5190	42931611	42946981	15371	-	546	upstream	546	PEX6
chr6	42980363	42980452	90	*	X26541	116138	42981841	42989036	7196	+	1388	upstream	1388	KLHDC3
chr6	42988608	42988709	102	*	X26542	88745	42989385	42997337	7953	+	675	upstream	675	RRP36
chr6	42988743	42988877	135	*	X26543	88745	42989385	42997337	7953	+	507	upstream	507	RRP36
chr6	43028132	43028317	186	*	X26545	51069	43021767	43027242	5476	-	889	upstream	889	MRPL2
chr6	43149264	43149353	90	*	X26547	23113	43149922	43192325	42404	+	568	upstream	568	CUL9
chr6	43736779	43736853	75	*	X26569	7422	43737946	43754223	16278	+	1092	upstream	1092	VEGFA
chr6	43737244	43737348	105	*	X26570	7422	43737946	43754223	16278	+	597	upstream	597	VEGFA
chr6	43967946	43968065	120	*	X26589	221416	43968337	43973694	5358	+	271	upstream	271	C6orf223
chr6	43968565	43968684	120	*	X26590	221416	43968337	43973694	5358	+	0	inside	227	C6orf223
chr6	44185680	44185796	117	*	X26619	2030	44187242	44201888	14647	+	1445	upstream	1445	SLC29A1
chr6	44186272	44186391	120	*	X26620	2030	44187242	44201888	14647	+	850	upstream	850	SLC29A1
chr6	44186907	44187011	105	*	X26621	2030	44187242	44201888	14647	+	230	upstream	230	SLC29A1
chr6	44238976	44239020	45	*	X26633	221409	44240803	44344904	104102	+	1782	upstream	1782	SPATS1
chr6	44239081	44239185	105	*	X26634	221409	44240803	44344904	104102	+	1617	upstream	1617	SPATS1
chr6	44239651	44239770	120	*	X26635	221409	44240803	44344904	104102	+	1032	upstream	1032	SPATS1
chr6	49517567	49517591	25	*	X26657	135398	49518113	49519808	1696	+	521	upstream	521	C6orf141
chr6	49517727	49517861	135	*	X26658	135398	49518113	49519808	1696	+	251	upstream	251	C6orf141
chr6	52284408	52284496	89	*	X26663	114327	52284994	52387892	102899	+	497	upstream	497	EFHC1
chr6	53411888	53412007	120	*	X26694	2729	53362140	53409927	47788	-	1960	upstream	1960	GCLC
chr6	70507347	70507438	92	*	X26719	55788	70385641	70507049	121409	-	297	upstream	297	LMBRD1
chr6	72086858	72086977	120	*	X26722	407032	72086663	72086734	72	-	123	upstream	123	MIR30C2
chr6	74364978	74365014	37	*	X26728	26503	74303102	74363737	60636	-	1240	upstream	1240	SLC17A5
chr6	76205403	76205507	105	*	X26738	27145	76004607	76203496	198890	-	1906	upstream	1906	FILIP1
chr6	99282229	99282325	97	*	X26775	5454	99282580	99286666	4087	+	254	upstream	254	POU3F2
chr6	105403521	105403561	41	*	X26781	389421	105404923	105531207	126285	+	1361	upstream	1361	LIN28B
chr6	107236035	107236138	104	*	X26804	100422737	107165327	107235300	69974	-	734	upstream	734	LINC02532
chr6	111927857	111927918	62	*	X26847	10758	111876581	111927477	50897	-	379	upstream	379	TRAF3IP2
chr6	121756581	121756685	105	*	X26871	2697	121756745	121770873	14129	+	59	upstream	59	GJA1
chr6	132273321	132273455	135	*	X26904	1490	132269317	132272518	3202	-	802	upstream	802	CCN2
chr6	132274191	132274310	120	*	X26905	1490	132269317	132272518	3202	-	1672	upstream	1672	CCN2
chr6	132453111	132453177	67	*	X26908	100507254	132455118	132490514	35397	+	1940	upstream	1940	LINC01013
chr6	135820760	135820875	116	*	X26940	54806	135605110	135818903	213794	-	1856	upstream	1856	AHI1
chr6	137115110	137115194	85	*	X26961	4217	136878187	137113656	235470	-	1453	upstream	1453	MAP3K5
chr6	137541223	137541312	90	*	X26963	3459	137518621	137540567	21947	-	655	upstream	655	IFNGR1
chr6	149806212	149806249	38	*	X27027	340152	149768766	149806148	37383	-	63	upstream	63	ZC3H12D
chr6	149886438	149886580	143	*	X27028	116254	149887528	149912067	24540	+	947	upstream	947	GINM1
chr6	150218842	150219066	225	*	X27033	135250	150204511	150217195	12685	-	1646	upstream	1646	RAET1E
chr6	150283900	150283934	35	*	X27034	80329	150285143	150294846	9704	+	1208	upstream	1208	ULBP1
chr6	159240656	159240756	101	*	X27117	7430	159186773	159240456	53684	-	199	upstream	199	EZR
chr6	159278424	159278603	180	*	X27119	202459	159262158	159278664	16507	-	0	inside	60	OSTCP1
chr6	160768413	160768517	105	*	X27130	6581	160769405	160873611	104207	+	887	upstream	887	SLC22A3
chr6	170189890	170189994	105	*	X27182	80069	170190169	170202969	12801	+	174	upstream	174	LINC00574
chr7	191446	191520	75	*	X27189	56975	192969	300740	107772	+	1448	upstream	1448	FAM20C
chr7	560027	560093	67	*	X27203	441307	560028	564869	4842	+	0	overlapStart	0	HRAT92
chr7	560027	560093	67	*	X27203	5154	536897	559481	22585	-	545	upstream	545	PDGFA
chr7	561459	561578	120	*	X27204	5154	536897	559481	22585	-	1977	upstream	1977	PDGFA
chr7	1016913	1017272	360	*	X27222	11033	937537	1015235	77699	-	1677	upstream	1677	ADAP1
chr7	1016913	1017272	360	*	X27222	90639	1004486	1015235	10750	-	1677	upstream	1677	COX19
chr7	1200887	1200930	44	*	X27230	90637	1192543	1199855	7313	-	1031	upstream	1031	ZFAND2A
chr7	1271576	1271729	154	*	X27231	340260	1272654	1276613	3960	+	924	upstream	924	UNCX
chr7	1272135	1272355	221	*	X27232	340260	1272654	1276613	3960	+	298	upstream	298	UNCX
chr7	1272536	1272625	90	*	X27233	340260	1272654	1276613	3960	+	28	upstream	28	UNCX
chr7	1272915	1273019	105	*	X27234	340260	1272654	1276613	3960	+	0	inside	260	UNCX
chr7	1500702	1500836	135	*	X27239	79778	1473995	1499109	25115	-	1592	upstream	1592	MICALL2
chr7	1500965	1501369	405	*	X27240	79778	1473995	1499109	25115	-	1855	upstream	1855	MICALL2
chr7	1544720	1544809	90	*	X27241	26173	1509913	1544018	34106	-	701	upstream	701	INTS1
chr7	2551383	2551502	120	*	X27281	3955	2552163	2568810	16648	+	660	upstream	660	LFNG
chr7	2669798	2669825	28	*	X27286	80727	2671603	2704436	32834	+	1777	upstream	1777	TTYH3
chr7	4813963	4814080	118	*	X27312	9907	4815262	4834026	18765	+	1181	upstream	1181	AP5Z1
chr7	4814351	4814435	85	*	X27313	9907	4815262	4834026	18765	+	826	upstream	826	AP5Z1
chr7	5466655	5466779	125	*	X27317	84629	5346423	5465045	118623	-	1609	upstream	1609	TNRC18
chr7	5466884	5466973	90	*	X27318	84629	5346423	5465045	118623	-	1838	upstream	1838	TNRC18
chr7	5570895	5570984	90	*	X27326	60	5566779	5570232	3454	-	662	upstream	662	ACTB
chr7	5571090	5571374	285	*	X27327	60	5566779	5570232	3454	-	857	upstream	857	ACTB
chr7	5572065	5572199	135	*	X27328	60	5566779	5570232	3454	-	1832	upstream	1832	ACTB
chr7	5572210	5572284	75	*	X27329	60	5566779	5570232	3454	-	1977	upstream	1977	ACTB
chr7	5631080	5631229	150	*	X27341	6624	5632436	5646287	13852	+	1206	upstream	1206	FSCN1
chr7	5631395	5631694	300	*	X27342	6624	5632436	5646287	13852	+	741	upstream	741	FSCN1
chr7	5632190	5632313	124	*	X27343	6624	5632436	5646287	13852	+	122	upstream	122	FSCN1
chr7	6655522	6655569	48	*	X27366	54753	6655527	6663921	8395	+	0	overlapStart	0	ZNF853
chr7	7220557	7220631	75	*	X27369	56913	7222246	7288280	66035	+	1614	upstream	1614	C1GALT1
chr7	22396780	22396944	165	*	X27407	9771	22157908	22396533	238626	-	246	upstream	246	RAPGEF5
chr7	22601779	22601843	65	*	X27408	100506178	22602956	22613617	10662	+	1112	upstream	1112	LOC100506178
chr7	22766616	22766720	105	*	X27412	3569	22766766	22771621	4856	+	45	upstream	45	IL6
chr7	22896293	22896352	60	*	X27413	692210	22896232	22896305	74	+	0	overlapEnd	60	SNORD93
chr7	23144289	23144408	120	*	X27414	55975	23145353	23215038	69686	+	944	upstream	944	KLHL7
chr7	23338137	23338301	165	*	X27415	115416	23338940	23349180	10241	+	638	upstream	638	MALSU1
chr7	24323612	24323716	105	*	X27421	4852	24323807	24331484	7678	+	90	upstream	90	NPY
chr7	24798278	24798382	105	*	X27425	1687	24737974	24797639	59666	-	638	upstream	638	GSDME
chr7	25020596	25020700	105	*	X27428	26031	24836164	25019760	183597	-	835	upstream	835	OSBPL3
chr7	27219863	27219968	106	*	X27445	100534589	27202057	27219880	17824	-	0	overlapStart	0	HOXA10-HOXA9
chr7	27219863	27219968	106	*	X27445	3206	27210210	27219880	9671	-	0	overlapStart	0	HOXA10
chr7	30519268	30519387	120	*	X27478	10392	30464143	30518393	54251	-	874	upstream	874	NOD1
chr7	31091718	31091837	120	*	X27486	117	31092076	31151093	59018	+	238	upstream	238	ADCYAP1R1
chr7	36640948	36641067	120	*	X27531	100874264	36637440	36639726	2287	-	1221	upstream	1221	AOAH-IT1
chr7	37960041	37960123	83	*	X27539	54749	37960163	37991542	31380	+	39	upstream	39	EPDR1
chr7	39661623	39661757	135	*	X27542	5898	39663152	39747723	84572	+	1394	upstream	1394	RALA
chr7	39661863	39661982	120	*	X27543	5898	39663152	39747723	84572	+	1169	upstream	1169	RALA
chr7	42973069	42973141	73	*	X27551	5683	42956462	42971805	15344	-	1263	upstream	1263	PSMA2
chr7	42973069	42973141	73	*	X27551	79020	42948872	42971805	22934	-	1263	upstream	1263	C7orf25
chr7	43152069	43152293	225	*	X27552	23072	43152198	43602938	450741	+	0	overlapStart	0	HECW1
chr7	43152444	43152683	240	*	X27553	23072	43152198	43602938	450741	+	0	inside	245	HECW1
chr7	44144132	44144175	44	*	X27579	165	44143960	44154164	10205	+	0	inside	171	AEBP1
chr7	44365783	44365860	78	*	X27587	816	44256749	44365230	108482	-	552	upstream	552	CAMK2B
chr7	44614332	44614421	90	*	X27592	54606	44605016	44614137	9122	-	194	upstream	194	DDX56
chr7	44888912	44889001	90	*	X27599	94239	44866488	44887725	21238	-	1186	upstream	1186	H2AZ2
chr7	45018563	45018682	120	*	X27603	64005	45002260	45018704	16445	-	0	inside	21	MYO1G
chr7	45027368	45027502	135	*	X27604	285958	45022627	45026259	3633	-	1108	upstream	1108	SNHG15
chr7	45128631	45128735	105	*	X27607	23148	45120036	45128493	8458	-	137	upstream	137	NACAD
chr7	45927096	45927215	120	*	X27610	3484	45927959	45933267	5309	+	743	upstream	743	IGFBP1
chr7	56160776	56160880	105	*	X27714	5260	56147976	56160689	12714	-	86	upstream	86	PHKG1
chr7	65447391	65447430	40	*	X27716	2990	65425673	65447301	21629	-	89	upstream	89	GUSB
chr7	66057784	66057963	180	*	X27723	493754	65993455	66057371	63917	-	412	upstream	412	GS1-124K5.11
chr7	66768859	66768864	6	*	X27727	5382	66657747	66767429	109683	-	1429	upstream	1429	PMS2P4
chr7	73095865	73095969	105	*	X27760	114049	73097898	73119491	21594	+	1928	upstream	1928	BUD23
chr7	73096915	73096992	78	*	X27761	114049	73097898	73119491	21594	+	905	upstream	905	BUD23
chr7	73098940	73099044	105	*	X27762	84277	73095248	73097781	2534	-	1158	upstream	1158	DNAJC30
chr7	73135824	73135913	90	*	X27773	6804	73113535	73134017	20483	-	1806	upstream	1806	STX1A
chr7	73184993	73185149	157	*	X27780	1365	73183327	73184600	1274	-	392	upstream	392	CLDN3
chr7	73185222	73185341	120	*	X27781	1365	73183327	73184600	1274	-	621	upstream	621	CLDN3
chr7	73243991	73244052	62	*	X27786	1364	73245193	73247015	1823	+	1140	upstream	1140	CLDN4
chr7	73245178	73245282	105	*	X27787	1364	73245193	73247015	1823	+	0	overlapStart	0	CLDN4
chr7	73441137	73441226	90	*	X27805	2006	73442427	73484236	41810	+	1200	upstream	1200	ELN
chr7	73441587	73441826	240	*	X27806	2006	73442427	73484236	41810	+	600	upstream	600	ELN
chr7	73497915	73497924	10	*	X27809	3984	73498107	73536855	38749	+	182	upstream	182	LIMK1
chr7	73624150	73624157	8	*	X27813	7462	73624087	73644164	20078	+	0	inside	62	LAT2
chr7	73703237	73703326	90	*	X27823	7461	73703805	73820273	116469	+	478	upstream	478	CLIP2
chr7	73867584	73867658	75	*	X27839	9569	73868120	74016920	148801	+	461	upstream	461	GTF2IRD1
chr7	73867689	73867744	56	*	X27840	9569	73868120	74016920	148801	+	375	upstream	375	GTF2IRD1
chr7	75370205	75370519	315	*	X27873	3092	75162619	75368283	205665	-	1921	upstream	1921	HIP1
chr7	75624490	75624624	135	*	X27894	83862	75616155	75623992	7838	-	497	upstream	497	TMEM120A
chr7	75831387	75831491	105	*	X27899	222183	75831216	75916605	85390	+	0	inside	170	SRRM3
chr7	75988933	75989057	125	*	X27923	7532	75956108	75988342	32235	-	590	upstream	590	YWHAG
chr7	76026651	76026762	112	*	X27929	7784	76026841	76071388	44548	+	78	upstream	78	ZP3
chr7	76139474	76139638	165	*	X27937	80761	76139745	76157199	17455	+	106	upstream	106	NA
chr7	89873757	89873846	90	*	X27983	79846	89874488	89940377	65890	+	641	upstream	641	CFAP69
chr7	92748877	92748928	52	*	X27992	54809	92728826	92747336	18511	-	1540	upstream	1540	SAMD9
chr7	93205376	93205480	105	*	X27993	799	93053799	93204042	150244	-	1333	upstream	1333	CALCR
chr7	94536509	94536643	135	*	X28005	55607	94536949	94925727	388779	+	305	upstream	305	PPP1R9A
chr7	97909838	97909942	105	*	X28024	25798	97910979	97922275	11297	+	1036	upstream	1036	BRI3
chr7	98030661	98030696	36	*	X28029	55971	97920962	98030427	109466	-	233	upstream	233	BAIAP2L1
chr7	99774304	99774363	60	*	X28048	10734	99775538	99812010	36473	+	1174	upstream	1174	STAG3
chr7	99774409	99774602	194	*	X28049	10734	99775538	99812010	36473	+	935	upstream	935	STAG3
chr7	99775318	99775413	96	*	X28050	10734	99775538	99812010	36473	+	124	upstream	124	STAG3
chr7	99775318	99775413	96	*	X28050	221914	99767229	99774990	7762	-	327	upstream	327	GPC2
chr7	99870255	99870374	120	*	X28056	352954	99798278	99869855	71578	-	399	upstream	399	CASTOR3
chr7	99969911	99970045	135	*	X28058	29992	99971068	99997722	26655	+	1022	upstream	1022	PILRA
chr7	100025444	100025533	90	*	X28059	56257	100026413	100031749	5337	+	879	upstream	879	MEPCE
chr7	100063616	100063633	18	*	X28060	402573	100054238	100061894	7657	-	1721	upstream	1721	C7orf61
chr7	100063698	100063997	300	*	X28061	402573	100054238	100061894	7657	-	1803	upstream	1803	C7orf61
chr7	100081717	100082098	382	*	X28073	222950	100081550	100092424	10875	+	0	inside	166	NYAP1
chr7	100182030	100182344	315	*	X28088	26261	100183956	100198740	14785	+	1611	upstream	1611	FBXO24
chr7	100182475	100182564	90	*	X28089	26261	100183956	100198740	14785	+	1391	upstream	1391	FBXO24
chr7	100183020	100183150	131	*	X28090	26261	100183956	100198740	14785	+	805	upstream	805	FBXO24
chr7	100201784	100201861	78	*	X28093	100129845	100187024	100201661	14638	-	122	upstream	122	PCOLCE-AS1
chr7	100203434	100203602	169	*	X28094	100129845	100187024	100201661	14638	-	1772	upstream	1772	PCOLCE-AS1
chr7	100253797	100253876	80	*	X28096	51412	100240726	100254084	13359	-	0	inside	207	ACTL6B
chr7	100318095	100318334	240	*	X28104	2056	100318423	100321323	2901	+	88	upstream	88	EPO
chr7	100318545	100318679	135	*	X28105	2056	100318423	100321323	2901	+	0	inside	121	EPO
chr7	100426378	100426452	75	*	X28113	2050	100400187	100425143	24957	-	1234	upstream	1234	EPHB4
chr7	100463873	100464007	135	*	X28115	7205	100464950	100471076	6127	+	942	upstream	942	TRIP6
chr7	100464023	100464127	105	*	X28116	7205	100464950	100471076	6127	+	822	upstream	822	TRIP6
chr7	100464638	100464839	202	*	X28117	7205	100464950	100471076	6127	+	110	upstream	110	TRIP6
chr7	100488201	100488305	105	*	X28122	402682	100486344	100487339	996	-	861	upstream	861	UFSP1
chr7	100488621	100488785	165	*	X28123	402682	100486344	100487339	996	-	1281	upstream	1281	UFSP1
chr7	100488972	100489106	135	*	X28124	402682	100486344	100487339	996	-	1632	upstream	1632	UFSP1
chr7	100494329	100494448	120	*	X28128	43	100487615	100494539	6925	-	0	inside	90	ACHE
chr7	100661435	100661809	375	*	X28134	140453	100663364	100702140	38777	+	1554	upstream	1554	MUC17
chr7	100769541	100769645	105	*	X28143	5054	100770370	100782547	12178	+	724	upstream	724	SERPINE1
chr7	100797275	100797379	105	*	X28147	1174	100797686	100804557	6872	+	306	upstream	306	AP1S1
chr7	100802465	100802614	150	*	X28148	100616117	100802754	100802836	83	+	139	upstream	139	MIR4653
chr7	100808676	100808810	135	*	X28154	7425	100805790	100808852	3063	-	0	inside	41	VGF
chr7	100809321	100809440	120	*	X28155	7425	100805790	100808852	3063	-	468	upstream	468	VGF
chr7	100810197	100810295	99	*	X28156	7425	100805790	100808852	3063	-	1344	upstream	1344	VGF
chr7	100822806	100823300	495	*	X28167	375607	100813774	100823557	9784	-	0	inside	256	NAT16
chr7	100859849	100859968	120	*	X28168	10467	100860985	100867471	6487	+	1016	upstream	1016	ZNHIT1
chr7	102073410	102073544	135	*	X28218	80228	102073977	102097268	23292	+	432	upstream	432	ORAI2
chr7	102391120	102391140	21	*	X28222	10156	102220093	102389144	169052	-	1975	upstream	1975	RASA4
chr7	102714199	102714273	75	*	X28228	83787	102715328	102740210	24883	+	1054	upstream	1054	ARMC10
chr7	103630106	103630210	105	*	X28230	5649	103112231	103629963	517733	-	142	upstream	142	RELN
chr7	103630571	103630705	135	*	X28231	5649	103112231	103629963	517733	-	607	upstream	607	RELN
chr7	104632217	104632293	77	*	X28232	100216546	104622194	104631612	9419	-	604	upstream	604	LINC01004
chr7	107302827	107302931	105	*	X28258	286002	107296961	107302243	5283	-	583	upstream	583	SLC26A4-AS1
chr7	108097803	108097937	135	*	X28275	4897	107788071	108096841	308771	-	961	upstream	961	NRCAM
chr7	112062301	112062420	120	*	X28293	3475	112063199	112117258	54060	+	778	upstream	778	IFRD1
chr7	113726112	113726199	88	*	X28299	93986	113726365	114333827	607463	+	165	upstream	165	FOXP2
chr7	113726411	113726561	151	*	X28300	93986	113726365	114333827	607463	+	0	inside	45	FOXP2
chr7	128116254	128116298	45	*	X28350	55798	128116783	128142978	26196	+	484	upstream	484	METTL2B
chr7	128377991	128378110	120	*	X28351	813	128379346	128413477	34132	+	1235	upstream	1235	CALU
chr7	128468434	128468583	150	*	X28356	2318	128470483	128499328	28846	+	1899	upstream	1899	FLNC
chr7	128469799	128469918	120	*	X28357	2318	128470483	128499328	28846	+	564	upstream	564	FLNC
chr7	129073530	129073638	109	*	X28371	57464	129074274	129128239	53966	+	635	upstream	635	STRIP2
chr7	130599216	130599320	105	*	X28394	646329	130557251	130598069	40819	-	1146	upstream	1146	NA
chr7	133811592	133811629	38	*	X28451	136332	133812105	133948933	136829	+	475	upstream	475	LRGUK
chr7	134211684	134211788	105	*	X28456	57016	134212344	134226166	13823	+	555	upstream	555	AKR1B10
chr7	134231910	134232029	120	*	X28457	441282	134233849	134264592	30744	+	1819	upstream	1819	AKR1B15
chr7	134832397	134832471	75	*	X28470	55281	134832766	134850967	18202	+	294	upstream	294	TMEM140
chr7	137637070	137637174	105	*	X28478	100130880	137638094	137642712	4619	+	919	upstream	919	CREB3L2-AS1
chr7	137637310	137637414	105	*	X28479	100130880	137638094	137642712	4619	+	679	upstream	679	CREB3L2-AS1
chr7	137687759	137687866	108	*	X28490	64764	137559725	137686847	127123	-	911	upstream	911	CREB3L2
chr7	139207714	139207863	150	*	X28499	154790	139208674	139229731	21058	+	810	upstream	810	CLEC2L
chr7	142981846	142982070	225	*	X28534	135932	142982040	142985141	3102	+	0	overlapStart	0	TMEM139
chr7	142982086	142982205	120	*	X28535	135932	142982040	142985141	3102	+	0	inside	45	TMEM139
chr7	143013268	143013390	123	*	X28536	1180	143013219	143049097	35879	+	0	inside	48	CLCN1
chr7	143058532	143058645	114	*	X28537	7791	143058810	143088206	29397	+	164	upstream	164	ZYX
chr7	143058691	143059033	343	*	X28538	7791	143058810	143088206	29397	+	0	overlapStart	0	ZYX
chr7	143105990	143106060	71	*	X28544	2041	143088205	143105985	17781	-	4	upstream	4	EPHA1
chr7	150097664	150097783	120	*	X28562	728743	150097790	150109558	11769	+	6	upstream	6	LOC728743
chr7	150675649	150675738	90	*	X28569	3757	150642044	150675402	33359	-	246	upstream	246	KCNH2
chr7	150676514	150676648	135	*	X28570	3757	150642044	150675402	33359	-	1111	upstream	1111	KCNH2
chr7	150676664	150676813	150	*	X28571	3757	150642044	150675402	33359	-	1261	upstream	1261	KCNH2
chr7	150754024	150754143	120	*	X28576	6522	150755299	150773614	18316	+	1155	upstream	1155	SLC4A2
chr7	150778969	150779088	120	*	X28586	10922	150773708	150777970	4263	-	998	upstream	998	FASTK
chr7	150779554	150779823	270	*	X28587	10922	150773708	150777970	4263	-	1583	upstream	1583	FASTK
chr7	150782669	150782803	135	*	X28588	116988	150782954	150841523	58570	+	150	upstream	150	AGAP3
chr7	151138682	151138742	61	*	X28607	155051	151127056	151137899	10844	-	782	upstream	782	CRYGN
chr7	151217358	151217458	101	*	X28610	6009	151163098	151217010	53913	-	347	upstream	347	RHEB
chr7	158379655	158380239	585	*	X28693	5799	157331750	158380482	1048733	-	0	inside	242	PTPRN2
chr8	6564853	6564895	43	*	X28715	55326	6565878	6619021	53144	+	982	upstream	982	AGPAT5
chr8	6693201	6693335	135	*	X28716	100652791	6693076	6699975	6900	+	0	inside	124	GS1-24F4.2
chr8	6693201	6693335	135	*	X28716	389610	6666041	6693166	27126	-	34	upstream	34	XKR5
chr8	9761975	9762017	43	*	X28747	157627	9757574	9760839	3266	-	1135	upstream	1135	MIR124-1HG
chr8	9761975	9762017	43	*	X28747	406907	9760898	9760982	85	-	992	upstream	992	MIR124-1
chr8	9762138	9762212	75	*	X28748	157627	9757574	9760839	3266	-	1298	upstream	1298	MIR124-1HG
chr8	9762138	9762212	75	*	X28748	406907	9760898	9760982	85	-	1155	upstream	1155	MIR124-1
chr8	9762378	9762602	225	*	X28749	157627	9757574	9760839	3266	-	1538	upstream	1538	MIR124-1HG
chr8	9762378	9762602	225	*	X28749	406907	9760898	9760982	85	-	1395	upstream	1395	MIR124-1
chr8	11726430	11726444	15	*	X28780	1508	11700034	11725646	25613	-	783	upstream	783	CTSB
chr8	12584587	12584646	60	*	X28786	100500838	12584746	12584808	63	+	99	upstream	99	MIR3926-2
chr8	17353997	17354086	90	*	X28805	6542	17354597	17428077	73481	+	510	upstream	510	SLC7A2
chr8	19615903	19616022	120	*	X28857	55790	19261672	19615382	353711	-	520	upstream	520	CSGALNACT1
chr8	21646805	21646850	46	*	X28873	2675	21549530	21646346	96817	-	458	upstream	458	GFRA2
chr8	21647031	21647285	255	*	X28874	2675	21549530	21646346	96817	-	684	upstream	684	GFRA2
chr8	21911134	21911229	96	*	X28880	2039	21911081	21940036	28956	+	0	inside	52	DMTN
chr8	21967539	21967793	255	*	X28901	79873	21964383	21967456	3074	-	82	upstream	82	NUDT18
chr8	21999852	21999973	122	*	X28911	80346	21995533	21999448	3916	-	403	upstream	403	REEP4
chr8	22015807	22015926	120	*	X28913	203190	22004343	22014344	10002	-	1462	upstream	1462	LGI3
chr8	22015807	22015926	120	*	X28913	6440	22016234	22021991	5758	+	307	upstream	307	SFTPC
chr8	22455364	22455453	90	*	X28960	541565	22457114	22461662	4549	+	1660	upstream	1660	C8orf58
chr8	22461708	22461827	120	*	X28961	57805	22462145	22477983	15839	+	317	upstream	317	CCAR2
chr8	22551630	22551648	19	*	X28971	1960	22545174	22550815	5642	-	814	upstream	814	EGR3
chr8	22552324	22552443	120	*	X28972	1960	22545174	22550815	5642	-	1508	upstream	1508	EGR3
chr8	22927020	22927105	86	*	X28992	8795	22877648	22926700	49053	-	319	upstream	319	TNFRSF10B
chr8	23385399	23385473	75	*	X29006	51312	23386363	23430063	43701	+	889	upstream	889	SLC25A37
chr8	23386038	23386085	48	*	X29007	51312	23386363	23430063	43701	+	277	upstream	277	SLC25A37
chr8	24814284	24814418	135	*	X29018	4747	24808469	24814383	5915	-	0	overlapStart	0	NEFL
chr8	25903461	25903640	180	*	X29036	64641	25699246	25902640	203395	-	820	upstream	820	EBF2
chr8	26370027	26370146	120	*	X29051	1808	26371709	26515693	143985	+	1562	upstream	1562	DPYSL2
chr8	26723864	26723968	105	*	X29056	148	26605667	26722922	117256	-	941	upstream	941	ADRA1A
chr8	26724284	26724478	195	*	X29057	148	26605667	26722922	117256	-	1361	upstream	1361	ADRA1A
chr8	27348072	27348163	92	*	X29070	2053	27348519	27402439	53921	+	355	upstream	355	EPHX2
chr8	27472428	27472452	25	*	X29074	1191	27454434	27472328	17895	-	99	upstream	99	CLU
chr8	27560226	27560331	106	*	X29079	100500871	27559190	27559284	95	-	941	upstream	941	MIR3622B
chr8	27630971	27631090	120	*	X29080	55246	27590833	27630170	39338	-	800	upstream	800	CCDC25
chr8	27630971	27631090	120	*	X29080	157570	27632058	27670141	38084	+	967	upstream	967	ESCO2
chr8	27850673	27850747	75	*	X29091	286133	27727399	27850369	122971	-	303	upstream	303	SCARA5
chr8	33331718	33331807	90	*	X29174	84750	33228344	33330664	102321	-	1053	upstream	1053	FUT10
chr8	33342045	33342089	45	*	X29175	84549	33342685	33358778	16094	+	595	upstream	595	MAK16
chr8	37758512	37758616	105	*	X29194	80223	37716465	37757015	40551	-	1496	upstream	1496	RAB11FIP1
chr8	40755721	40755738	18	*	X29248	79698	40388111	40755343	367233	-	377	upstream	377	ZMAT4
chr8	41644882	41644983	102	*	X29257	157848	41503829	41643385	139557	-	1496	upstream	1496	NKX6-3
chr8	42065145	42065219	75	*	X29263	5327	42032236	42065194	32959	-	0	overlapStart	0	PLAT
chr8	42397866	42397955	90	*	X29265	6575	42273980	42397356	123377	-	509	upstream	509	SLC20A2
chr8	56013927	56014076	150	*	X29298	114786	56015017	56438710	423694	+	940	upstream	940	XKR4
chr8	56014257	56014391	135	*	X29299	114786	56015017	56438710	423694	+	625	upstream	625	XKR4
chr8	56687495	56687599	105	*	X29301	137695	56651320	56685885	34566	-	1609	upstream	1609	TMEM68
chr8	57233182	57233271	90	*	X29303	195814	57212570	57233241	20672	-	0	overlapStart	0	SDR16C5
chr8	59572889	59572993	105	*	X29307	8439	59496064	59572404	76341	-	484	upstream	484	NSMAF
chr8	61194126	61194159	34	*	X29310	767	61101423	61193954	92532	-	171	upstream	171	CA8
chr8	62628054	62628203	150	*	X29322	444	62413115	62627199	214085	-	854	upstream	854	ASPH
chr8	62628489	62628608	120	*	X29323	444	62413115	62627199	214085	-	1289	upstream	1289	ASPH
chr8	65492433	65492567	135	*	X29327	27319	65492795	65496191	3397	+	227	upstream	227	BHLHE22
chr8	65492981	65493100	120	*	X29328	27319	65492795	65496191	3397	+	0	inside	185	BHLHE22
chr8	67343733	67343867	135	*	X29342	137872	67344718	67381044	36327	+	850	upstream	850	ADHFE1
chr8	67874841	67874945	105	*	X29352	100129654	67858736	67874825	16090	-	15	upstream	15	TCF24
